message,label,token,category
Маск это который Илон вот он да пузырь! А тут тесла электроавтомобиль! Тем более Байден президент! А он за Теслу!,False,тесла,компании
биток это хайп. Тесла полухайп) просто ей нужно разгрузиться,False,тесла,компании
"ерунду пишите, эта акция и есть насдак. Наложите график Тесла на график Nasdaq Composite и посмотрите",False,тесла,компании
Так говорит пессимист,False,пес,другое
"скорее думаю, что потенциала роста больше, чем потенциал падения:) Разумеется, в среднесрок и долгосрок. В краткосрок черт его знает, куда ее унесёт. Лично мне проще ещё пару раз усреднить",False,черт,другое
"Когда-то я ее брала и примерна такая же песТня была, я очень переживала, сейчас более менее все понятно мне, нет такого беспокойства. Как у тебя дела?",False,пес,другое
"К статье многие инвесторы почему-то не берут ни Яндекс ни Майл, все что то ждут чудес. Яндекс  от 3000т.и ниже, Майла от1900 и ниже. А их почему то нет?",False,яндекс,компании
"вы троллите, да?) у вас в портфеле фонды тинька на золото, от них дивы вы хотели??))",False,тиньк,компании
Яндекс это пузырь.,False,яндекс,компании
"В итоге Сбер купит всех.. и в том числе Яндекс.. Потому что Сбер не умеет конкурировать, он может быть только монополистом! Не хватит денег всех купить? Так есть же кубышка виде ФНБ!",False,яндекс,компании
Круто! Тесла скоро 2000,False,тесла,компании
"нет, усредняться это зло. Тесла пойдет на 250 для начала..",False,тесла,компании
"хз, я разгрузил чутка усреднениями. Очково оставаться вообще в акциях, которая вторая волна на пороге. Но безусловно надеюсь на что то светлое))",False,очко,другое
"давай так, если скакнет сегодня до 100$, я ещё и рот открою",True, рот,другое
"короче, хоре стегать, ща опять забанят :))))",True,забан,другое
ты ещё Трампу про алкоголь скажи такое???,False,трамп,политика
заложил свой Трамп Тауэр ),False,трамп,политика
Угу? или  Трампапам твитнуть собирается?,False,трамп,политика
"у меня премиум тариф, и про алибаба 46 из 46 экспертов говорят покупать",False,баба,сексизм
"Да когда вы угомонитесь, цена ползёт к точке закрытия 14.32 они шортят по 13.9 ))",False,гомо,сексизм
Баба Ванга сказала?,False,баба,сексизм
все что я скажу тебе. Дальше смотри на прогнозы которые даёт Тинькофф. И желаю удачи,False,тиньк,компании
"Может Тесла самокат бы презентовали , хотяб не рухнули так низко.",False,тесла,компании
В чат Тинькофф?,False,тиньк,компании
"В ТинькоФ нельзя покупать, только продажа!",False,тиньк,компании
Тесла,False,тесла,компании
"Коллективный иск подавать ? шутки, шутками, но это ***ц. В дико жаркий момент тинькофф обсирается с таким размахом. Вот вам и технологичный банк N1",False,тиньк,компании
в тиньке точно насмерть),False,тиньк,компании
зашёл в лонг с плечом. Тинькоф дал только 1 акцию #TSLA,False,тиньк,компании
А ВЕТРЯКИ ОТ ТЕСЛА ЕСТЬ?,False,тесла,компании
"Алибаба хорош гаситься, для гэпа вверх махни грамм триста",False,баба,сексизм
"рост всегда у яблока после отчета шёл)))) а не после презы  баба тоже ожидает хороший отчёт, а за 4 квартал так вообще наверно будет бомба",False,баба,сексизм
", если кидать бабаки в зеленную энергетику не рискованно, что можно коньки привязать раньше, чем она вытеснит углеводороды?",False,баба,сексизм
"до инаугурации Трамп президент, просто хотел выяснить степень профанства, выяснил, спасибо, она такая же высокая, как и у других экспертов пульса)",False,трамп,политика
"Крым наш, Трамп наш. Курс наш.",False,трамп,политика
"Байден придет и тех сектор доп налогами обложит, конечно отрастет",False,байден,политика
И до скольки падать будет баба/яблоко?,False,баба,сексизм
"Ну кто первым сегодня узнал,те в шоколаде. Я вот хотел сегодня Алибаба,а чуйка говорит- брось. Зато продал в пятницу Смит и Вессон,а сегодня откупил . Анализ-анализ))) фигня все это.",False,баба,сексизм
"баба скаканет до 300, еще половину убытка отобью",False,баба,сексизм
Да. Если байдена объявят победителем то акции Китая пойдут вверх,False,байден,политика
Говорят не продлят помощь рынку чтоб шантажировать богачей на выборах.    Пока все не пообещать за Трампа быть.,False,трамп,политика
походу трампу сделают трам пам пам) его отрыв в Джорджии сокращается),False,трамп,политика
точно и может отработать как тесла по началу..,False,тесла,компании
яндекс он такой)),False,яндекс,компании
Тесла включит sp500,False,тесла,компании
петушиный вопрос ты задал дружок,True,,
у баба сегодня отчёт)Полезешь?),False,баба,сексизм
"Ну, кто там ещё не верит в премаркет насдака, петушатня?",True,,
а вот вопрос...если закупать и продавать фонды Тиньков те что без комиссий?,False,тиньк,компании
"Тесла х10 сделала за год, Яндекс всего х2.5 но ещё не вечер как говорится",False,тесла,компании
"Так же у многих других фирм, Яндекс, например. По сути не важно, какую из них брать, они обе равны в цене и дивы по обоим в долларах",False,яндекс,компании
"Маловероятно, пятница раз, ЦБ озвучил о снижении продажи валюты два, Трамп вероятно проиграл три. Отскок к 78 к закрытую торгов более ожидаем",False,трамп,политика
"Европа закрывается, соответственно спрос на нефть падает и вообще, очень много неопределённости.  Если победит Байден,что запросто,нефтянка ещё просядет скорее всего.",False,байден,политика
"Они уже давно убежали, еще на навальном",False,навальн,политика
пессимизм,False,пес,другое
Тебя сейчас за спам тикерами забанят успокойся уже),False,забан,другое
ЧертЪ руки зачесались спекульнуть,False,черт,другое
Вчера вроде. Новость отыграла. Трамп начал процесс передачи полномочий Байдену. Врядли успеет накуралесить.,False,трамп,политика
Трамп выздоровел...,False,трамп,политика
"Кто вообще сказал, что победа Байдена поднимет одни бумаги, а Трампа -  другие? Втирают какую-то дичь, а вы все ведетесь",False,трамп,политика
"https://finance.yahoo.com/quote/%5ENDXT/components?p=%5ENDXT Красенькие циферки это минус, циферки с палочкой впереди, это красенькие.",False,очко,другое
вы пессимизмом хорошо угощаете,False,пес,другое
В рот? Бери!,True, рот,другое
Навальный отравлен не продуктами с магнита,False,навальн,политика
"поздравления! А мне терпения не хватило. Решил переложить в зелёную энергию, Байден же всех победил! Ракета улетела..",False,байден,политика
"Анализам у Лёхи Навального? Думаю всё хорошо, не волнуйся)",False,навальн,политика
Трамп победит!,False,трамп,политика
237 -213 в данный момент  И оставшиеся 6 штатов за трампа.  Аляска не в счёт.  Трамп должен забирать,False,трамп,политика
"Никто не знает. Впереди выборы, спекулянты выходят из чата. После выборов (если победит Байден и будет хороший ттчетн) ждем ракету. В противном случае придется нырнуть",False,байден,политика
Гомосапиенсы?,False,гомо,сексизм
"Баба Маня, ну та, с 3-его подъезда, сказала что торги будут, и что она никого никогда не обманывала. Она у племянника узнавала, а он в ЦБ работает электриком, вхож во все кабинеты.",False,баба,сексизм
"я и не унываю, просто жалко выгоду упускать. На других бумагах по крупицам прибыль собираешь, а тут раз какая-нибудь Малинка или Баба всё испортит.",False,баба,сексизм
Алибаба падает. Вот и фонд падает,False,баба,сексизм
Рост гомосексуализма в америке,False,гомо,сексизм
"в РФ редко встретишь такого открытого гомосексуалиста, как Вы",False,гомо,сексизм
"я вообще пост не про инвестиции забабахал :)) Просто немного поффтопить, чатик «курилка» :)) А если филосовски-а кому щас легко?)",False,баба,сексизм
петушиный поступок короче исполнили,False,,
а я думаю бабай ушел,False,баба,сексизм
Жидовская тварь.,True,тварь,другое
"Там 7,9 плиточкой отметили. Кто может набирает по полтинничку. Фундамент нлрмальный, куда ей деваться!",False,очко,другое
не не я яблочко не хочу???,False,очко,другое
"там не в том месте деньги был , сейчас стал оставлять на всякий случай :) у меня алибаба и нвдио в минус ушло , жду выйти",False,баба,сексизм
"Не понел, сори. Кто выходит с биржи. Баба? !",False,баба,сексизм
Умчи меня в свою страну - АлибабабИю.,False,баба,сексизм
"Баба как и писал в своём посте, падение на 250 затем коррекция к 285 и после падаем к 215 и вот оттуда смелая покупка. В тот момент все интернет магазины начнут расти бешено",False,баба,сексизм
что думаешь по акциям Али баба? Держать или продавать?,False,баба,сексизм
"Угомонис ,да уже эээ",False,гомо,сексизм
есть такое. Тем не менее Тесла странная бумага мягко сказано),False,тесла,компании
"Бери выше, после сделки с Яши с Тиньком скажет, что Яша уже его.",False,тиньк,компании
"тесла взлетела до сплита . Но судьба человека состоит не только из взлетов, будет и падение!",False,тесла,компании
"натираем тряпочкой железные шары, будем ждать)",False,очко,другое
?пёс б...ь,True,,
"Если она вниз пойдет, то для меня это будет фиаско и все мои графики в виде чертежей на формате А0 пойдут на помойку!",False,черт,другое
"Как раз открыл счет в марте, закупаться было не на что, к сожалению. Лучший в портфеле был Яндекс +100%.",False,яндекс,компании
яндекс на наждак пока никак не реагирует,False,яндекс,компании
в тинькофф????,False,тиньк,компании
яндекс покупает тинькофф,False,яндекс,компании
Скрин с тинька,False,тиньк,компании
А чьи бумаги то продал? Тинькоф или сторонних компаний?,False,тиньк,компании
"ну что петушок, rig вниз полетел, а ты смеялся, трейдинг поизучай, узнаешь, кто управляет активами,  многое откроешь для себя)",False,,
"Синема жжёт конечно ? молодец ? баба тоже выстрелит , дело времени ?",False,баба,сексизм
Типичный старый гомосек который шортит теслу,True,гомо,сексизм
В бан петушару,True,,
"алибаба, ей ещё расти и расти  Норм для лонга",False,баба,сексизм
Как якорь эта баба тянет((((,False,баба,сексизм
"первый раз слышу что Алибаба пошла на перехай после объявления об IPO ant group, полезная инфа, приму к сведению",False,баба,сексизм
"я слышал, оттуда петухами возвращаются и уважать никто потом не будет. Так что сам аккуратнее там, брат",False,петух,сексизм
"Да уж, угомонись, и сиди считай своё копье сам",False,гомо,сексизм
"В связи с победой Байдена скоро могут подвергнуть госбанки РФ санкциям, пакет санкций пока заморожен, но скоро вопрос снова будет на столе у президента США.",False,байден,политика
Главное что Трампа в накажут  не отправили хотя мне по барабану,False,трамп,политика
Бедный Навальный-новичок решил в политику идти да не дополз? теперь заработанные деньги на простых людях не помогут?,False,навальн,политика
Наберите в Яндексе запрос о дивидендах по любому инструменту. Будет и история выплат и график планируемых.,False,яндекс,компании
"До отчета отросла пепси, на отчёт пофиг, Тесла перед презентацией выросла после упала, так и сейчас Тесла перед отчетом уже своё дело сделала...",False,тесла,компании
"Прекрасно жил Тинькофф без Яндекса , падение походе чисто на новости этой )  Молодцы те, кто докупил",False,яндекс,компании
лишь ненависть к петушкам типо Грефа )),True,,
"Баба - это столп китайской экономики, не сравнима с этим мусором, как выясняется...",False,баба,сексизм
"Сижу с плечами на 65 тыс зеленых лягушек и не парюсь, алибаба сильная компания)",False,баба,сексизм
"Трамп сказал что все будет хорошо, я ему верю",False,трамп,политика
А я вот за Трампа,False,трамп,политика
Путин тебя вычислили и ввёл налог 15%??????,False,путин,политика
Днище Тинькофф ? брокер,False,тиньк,компании
"почему большая? Минимальная из того, что Тинькофф предлагает по моему тарифу",False,тиньк,компании
Тесла пойдёт вниз,False,тесла,компании
"Трамп слишком честно играет, это политика, тут по-другому надо действовать",False,трамп,политика
"Джо Байден и постепенно, несовместимые понятия, или он вечно жить собрался",False,байден,политика
а навальному на всех насрать,True,навальн,политика
поседеешь с этим яндексом????,False,яндекс,компании
А вы не из секты чаки-тесла? За негатив тут сектанты могут побить:))),False,тесла,компании
Я знаю. Но за тот же промежуток времени доходность нетинькофских фондов больше. Так зачем замораживать ? если в другом месте дают больше?,False,тиньк,компании
вообще не плохо было бы Тинькофф ввести bug bounty (вознаграждения за найденные ошибки),False,тиньк,компании
"дело в том, что чел ушел в убыток, из-за своего решения и хочет, чтобы убыток ему компенсировал Тинькофф. Это нормально?",False,тиньк,компании
"Если б Тиньков не лагал так же бы зашла ,два раза переобулась бы )",False,тиньк,компании
"Транспорт завтрашнего дня - тесла-и. Работает на ишачьей тяге, экологически чистой  ?",False,тесла,компании
"За репост записи про тинькофф получил 500 акций втб, суммарной стоимостью 17,06 рублей ?",False,тиньк,компании
А дальше Тинькофф сам поторгует)),False,тиньк,компании
Меня тинькофф забанил могу писать не всем,False,забан,другое
А что за прога где можно чертить линии?,False,черт,другое
"Смысл таких инвестиций, если купили, оно к чертям улетело вниз все и вы от страха продали? Купили, теперь ждите и продавайте только когда отрастет",False,черт,другое
"Лучше баба, но тут до 2х недель ожидание роста. Можно найти и побыстрее профит",False,баба,сексизм
Вечно ты со своей гомосятиной в общей камере...??,True,гомо,сексизм
Угомонись уже. Жалоба на рекламу и спам тикерами,False,гомо,сексизм
ты все никак не угомонишься),False,гомо,сексизм
Да эти тупые поляки ни как не угомоняться...,True,гомо,сексизм
"Баба заработает столько за квартал, сколько у тебя за всю жизнь не получится)))",False,баба,сексизм
"Сейчас сюрреалистичное время. Может и Байден с деменцией победить, а Трамп потом стать президентом через суд. То, что раньше считалось странным или невозможным, сейчас идёт на ура",False,трамп,политика
"относилась нейтрально, но после его идиотской авантюры с крымом, который нахрен не сдался большинству россиян, зато обвалил курс доллара с 36 рублей, я против путина",True,путин,политика
а по поводу выборов что думаете? Байден победил или последнее слово за Трампом?,False,трамп,политика
"На мой взгляд дело не только в этом, но и выборах в США, так как ситуация максимально не ясная и при победе Трампа очевидно, что он будет ещё усиленней давить на Китай.",False,трамп,политика
"И впрямь, смотри как вниз летит, Байден её вон как роняет",False,байден,политика
"Дональд Трамп, решил переехать на пмж в Китай и посвятить оставшуюся жизнь Кунг Фу.",False,трамп,политика
"Конечно пойдет, это же Тесла, она к вечеру может 370 стоить, а к концу недели 460",False,тесла,компании
"Да такая же херня только в другую сторону , Тиньков просто так любит клиентов",False,тиньк,компании
а Вы задайте этот вопрос в службу поддержи Тиньков. Они обязаны Вам ответить.,False,тиньк,компании
А чего Трампушка наш сказал?),False,трамп,политика
А Трамп причём? Хочет успеть нагадить за последние 2 месяца,False,трамп,политика
Путина друг в долгах)),False,путин,политика
"Здесь опубликован алибаба, прошу его обсуждать и комментировать",False,баба,сексизм
"Доброе утро, . Касаемо китайских гигантов, например Алибаба, как на ваш взгляд - будет рост? Или влияние антимонопольного закона может он может зацементировать акции на текущем уровне?",False,баба,сексизм
не баба. Смотрите фото. Китайская бумага Джони упала вчера на -25% и ни чего страшного. Она восстанавливается. А наша баба нет,False,баба,сексизм
или Маск повез трубы на теслах к новому арендатору)),False,тесла,компании
"Хорошо такое хорошо, и что такое тесла короче",False,тесла,компании
Тиньк не даст ни по$8 ни по$3.,False,тиньк,компании
"?Захотелось почитать книгу Алибаба: Дом, который построил Джек Ма?",False,баба,сексизм
С маржиналкой можно на разнице в 1 доллар заработать в течение дня ооочень прилично. А сегодня баба много раз туда сюда сходила уже,False,баба,сексизм
"Жека, что думаешь о Алибаба?",False,баба,сексизм
"В тиньке как движуха начинается, ежедневно  все всегда пропадает у всех... совпадение? Не думаю...",False,тиньк,компании
???????????????это крах тиньки,False,тиньк,компании
"скажу тебе честно, Джоны даже не знают о существовании Тинька и Биржи спб. У них премаркет открылся в 04 утра по Нью Йорку и там сами Джоны и торгуют, а мы с ними тока в 15:30 соединяемся",False,тиньк,компании
"хз, но России ни тот ни другой не коснется, разве что навальнят еще подбросят.",False,навальн,политика
Навальненок ты! Почти все наоборот...,False,навальн,политика
Байден однозначно,False,байден,политика
Самое прикольное что информация об успешности вакцины вышла в аккурат после победы байдена,False,байден,политика
ну вся надежда на завтрашний откуп и победу Трампа)),False,трамп,политика
"хрень какая-то, выигрывает Байден, начнёт продавливать локдаун. В чем смысл покупать акции?",False,байден,политика
"до значений нашей сессии, как минимум. похоже на амд вчера, так упала еще ниже чем начала роти",False, рот,другое
"13 будет однозначно. В оптимистичном варианте потестим 7,5. В пессимистичном отобьемся от 10. Линий поддержки по сути нет, тут чисто как фонды и мм захотят так и разрулят, после разгрузки объемов.",False,пес,другое
"Когда упадёт)))? &?&@& рот этого казино, ?&@?. В шорты ?@$< сидеть))",True, рот,другое
"с компенсацией меня веждливо послали куда подальше, а смену брокера уже начал, закрываю позиции и пока Тинькофф",False,тиньк,компании
"я сам отказался от подписки яндекса, мне там ничего не надо. Но вот combo за 99 руб мес полностью устраивает.",False,яндекс,компании
Хз  у тинька глюк со вчера. Я вечером вчера брал.,True,тиньк,компании
"Послушал Трампа затем Байдена, сделал вывод: Трампа интереснее слушать! Это раз, второе: грамотна поставлена речь, добрый мужик, видно сразу)",False,трамп,политика
"Навальный и Меркель, тоже при делах) а вообще всё зло от Обамы",False,навальн,политика
"ну да ) с этим расчетом я как типичный хомяк сижу поуши в Сбере ?, а новости на утро очень плохие , особенно то что Трамп короной заболел ?",False,трамп,политика
есть всякие нехорошие люди которые подталкивают других к необдуманным поступкам. Типа щас баба в ад полетит... и кто тльпугается и сливает,False,баба,сексизм
"бояться надо индюков! У них ещё зачастую характер похуже, чем у петухов... ?",False,петух,сексизм
Поехала вниз баба,False,баба,сексизм
что не так с доходностью?)тесла на 7$ просела?)Днем плюс был)Такой бред пишешь.,False,тесла,компании
А это не тех по-твоему? (это такой же ритейл как тесла автопромм),False,тесла,компании
"на vc же был прекрасный пост про акции Hertz в приложении Robinhood и CHK в тинькове, а так о том как в штатах перепутали китайскую компанию с другой и скупили её акции)",False,тиньк,компании
"Черт, по цене этого баяна можно неплохой портфель собрать",False,черт,другое
увидишь позже и это убавит твою спесь ) )),False,пес,другое
так не пестрил рынок на той неделе,False,пес,другое
На верх к концу следующей недели сходим если Байден не подкачает на 430 !!!,False,байден,политика
"зачем тогда нам Путин, если Амеры с хохлами все решают?",False,путин,политика
"Трамп говорил, что за 3 дня до выборов он сможет выбить поддержку фондовому рынку. Там посмотрим.",False,трамп,политика
не из-за отчёта баба полилась разве?,False,баба,сексизм
"Че как петух хвостом машешь, развыпендривался",True,петух,сексизм
"и ещё хотят миллионерами стать за 5 минут, баба упала, хватай завтра будет 300 ))",False,баба,сексизм
"Главное, чтобы в песок не начали закапываться",False,пес,другое
Очко оно же не железное...,True,очко,другое
Чёрт знает что происходит!,False,,
Что там Путин натворил?),False,путин,политика
Что то на Трампа все в суд подают,False,трамп,политика
"я не пью, но весьма странно что они к вам еще не приехали. Возможно позже заедут, но сейчас мне надо разобраться с Байденом)",False,байден,политика
"Предлагаю просто вместо них поработать, т.к. видимо эти черти работать не умеют",False,черт,другое
"попробуй , потом расскажешь ), могут и не забанить",False,забан,другое
"а черт знает, если ее шортили,  то будут крыть, тогда возможен рост. Но здесь же не стоит забывать про ботов, которые сдержат любой рост или падение, если надо",False,черт,другое
"советую посмотреть мое видео, где я рассказывал о налогах. Чтобы в общих чертах хотя бы понимать систему и что вы должны. Видео есть на страничке по ссылке в профиле",False,черт,другое
Да она все ниже и ниже падает. Черти конченные,True,черт,другое
Пессимисту ??оптимисту ?? в ноябре ),False,пес,другое
Просто ты пессимист)),False,пес,другое
"Да, меня эта тварь скосила вообще",False,тварь,другое
я собака,False,собак,другое
"Амерам глубоко плевать, кто такие поляки, русские, Газпром и Путин. Амеры делают деньги, чего и всем желают....",False,путин,политика
Трамп рстанется,False,трамп,политика
"Ничего страшного , я пару годиков подержу . Надеюсь Байден действительно не будет душить Китай ?? ... Там и байду за 200+ увидим",False,байден,политика
"Раздутая Тесла это временно, у меня рука не.подымается её купить. Будет реальная цена войду в неё, а пока.это мечты это не моё",False,тесла,компании
да чего огорчаться . Тинькоф это просто начало . И все с опытом понимают что это очень дорогое и плохое обслуживание.,False,тиньк,компании
Яндекс или МТС,False,яндекс,компании
E?аный рот этого казино!!!,True, рот,другое
"Тех анализ в рот может в...е   ть,  особенно когда в позиции шорт, это я уже проходил не один раз",False, рот,другое
"ну у меня были подобные планы на собаку. В 2300 за эту бумагу я верю, но увы, дошла до 2288 и откатили. В любом случае думается мне это слили фондам просто. Посмотрим, оправдается ли...",False,собак,другое
"Это Трамп с госпиталя вышел) У всех эйфория на этом. Завтра посмотрим, может усреднюсь и выскочить в безубыток получится",False,трамп,политика
"тот кто хочет заработать, заработает, а кто не хочет тот будет ходить на митинги и кричать Путин вор! В надежде что найдется за его глотку спонсор из за океана и спасет его несчастного",False,путин,политика
"Новости чекай, тренд поменялся, погружаемся. Трамп прекратил переговоры о инвестировании средств",False,трамп,политика
Вирус не с проста в Китае начался при трампе. @f50af989-609c-4725-bd6f-0d171f421065,False,трамп,политика
тут не кто не сможет сказать с 100% точностью. Рынок это как блэкджек)) Вот трамп послал всех в опу и рынок обвалился)) И кто мог тут из нас всех предвидеть?),False,трамп,политика
Трамп ведет,False,трамп,политика
причем тут наша баба и ваши жиды :),False,баба,сексизм
Следующая алибаба,False,баба,сексизм
"А как же Турция? Ещё хотел вчера на эфире написать, что эта баба сильно перегрета + есть основания для большего падения ?",False,баба,сексизм
"отрастет продам половину баба , Амазон , нвидиа. Надо ещё банки и фарму докупать с биотехами",False,баба,сексизм
да я все больше по зарубежке)) баба вон +40% за лето)) ну его сбер)),False,баба,сексизм
думал баба ) это консервативно ???,False,баба,сексизм
в июне просто был памп от трампа.,False,трамп,политика
"ну конечно,Байден даже и не скажет,что Трампу помогала и будет помогать хакерская  rашен организейшен...",False,трамп,политика
"трамп никакого отношения к ней не имеет, это французская компания.",False,трамп,политика
Байден внатуре делай нормально епт,False,байден,политика
"По 80 брал с копейками, все норм, Трамп наш, либо акции вверх, либо рубль вниз ?",False,трамп,политика
Нефть случайно не Навальный обвалил?,False,навальн,политика
"Тинькофф развивается как цифровая платформа, значит в перспективе данные финансовые инструменты появятся",False,тиньк,компании
яндекс на все руки уже стал,False,яндекс,компании
"Какая выручка, Тесла не зависит от выручки. Это же карточный домик который переоценен на два порядка",False,тесла,компании
"Алибаба никуда не денется, без вариантов рост будет на 300+. Просто если кто такой же нетерпеливый, то хочется ещё больше???",False,баба,сексизм
Опять 25. Да угомонитесь уже с этими % . Они не отражают действительность. И РусАгро актив далеко не худший,False,гомо,сексизм
"Была бы ещё фотка норм,а то какая то Баба далеко за 30,такая же страшная как и мой портфель в нефтянке",False,баба,сексизм
Трамп - трейдер?,False,трамп,политика
"Нет ещё подтверждения, что Байден победил",False,байден,политика
"Я думаю останется Трамп!мне сон приснился,что я была у него на приеме?",False,трамп,политика
А Яндекс тем временем растет!,False,яндекс,компании
Но Яндекс за 2к мы ещё увидим,False,яндекс,компании
Классно вышел? С этим тиньком лагучим нормально выйти не получилось,False,тиньк,компании
"чёт как-то хз, ещё и с повсеместным глюками Тинька... Я близка к тому, чтобы фиксануть свои +10тыс и уйти с Богом ? ...но пока сижу...",False,тиньк,компании
"Уже допустил ошибку, купил на самой высоте яндекс",False,яндекс,компании
А где Тесла в сделках? Какая то тайная операция),False,тесла,компании
Ты про Собаку)?,False,собак,другое
"Это да) Греф - лучше любых индикаторов) Если Греф сказал, что рубль будет укрепляться - закладывай хату, машину, соседскую собаку, хватай всё депо и в лонги, лол.",False,собак,другое
Я сам Шортил с 16.000 Закрыл позицию в минус 23 к  Я этот полюс рот ...л,False, рот,другое
Идет ротация в реальный сектор экономики Вроде jpmorgan ее спровоцировали?,False, рот,другое
ссаными тряпками таких гнать!,False,тряпка,другое
"Вообще не удивительно, завтра скажут, что вообще у Модерны лучше вакцина, к черту пфайзер, и сверху новость, Бразилия заказала 500млн доз....",False,черт,другое
"ты глупый, здесь никто себя экспертами не считает, уж я точно. Если не интересен комментарий, так иди лесом дядя, а то бабами тут называет, сам подобен ей.",False,баба,сексизм
"Вот неугомонный ))), только что сказал, что сделок сегодня больше не будет! Удачи! Искренне.",False,гомо,сексизм
сдохла баба ((,False,баба,сексизм
"Та же тема и риг, Пфайзер  баба надоело",False,баба,сексизм
в бан петуха,True,петух,сексизм
вы че никак не угомонитесь))) инвестируйте и будет вам счастье??рынок всегда наказывает шортистов и плечевиков?,False,гомо,сексизм
ваши бы слова да трампу в уши,False,трамп,политика
а так действительно сильный президент в сравнении с Обамой  Та же клинтон не сделала бы 1/3 того что сделал трамп,False,трамп,политика
После них Трамп слетел с президентского кресла...сильная побочка,False,трамп,политика
Навальному остался один выход - публичное самосожжение с чудо выживанием с ликом святого Алексия путиноборца,False,навальн,политика
Да трамп по прогнозам для  айти сектора минус.,False,трамп,политика
Уже похоже нет ждём к 9? трамп слабнет но походу скачки продолжатся ещё неделю две,False,трамп,политика
Жду тёмную тему на все приложения Тинькофф для Android,False,тиньк,компании
